# t numerical exact difference
8.085 25.4227 25.4268 0.00407877
8.086 25.4278 25.4318 0.00407942
8.087 25.4328 25.4369 0.00408008
8.088 25.4379 25.4419 0.00408073
8.089 25.4429 25.447 0.00408139
8.09 25.4479 25.452 0.00408204
8.091 25.453 25.4571 0.0040827
8.092 25.458 25.4621 0.00408335
8.093 25.4631 25.4672 0.00408401
8.094 25.4681 25.4722 0.00408466
8.095 25.4732 25.4773 0.00408532
8.096 25.4782 25.4823 0.00408597
8.097 25.4833 25.4874 0.00408662
8.098 25.4883 25.4924 0.00408728
8.099 25.4934 25.4975 0.00408793
8.1 25.4984 25.5025 0.00408859
8.101 25.5035 25.5076 0.00408924
8.102 25.5085 25.5126 0.0040899
8.103 25.5136 25.5177 0.00409055
8.104 25.5186 25.5227 0.00409121
8.105 25.5237 25.5278 0.00409186
8.106 25.5287 25.5328 0.00409252
8.107 25.5338 25.5379 0.00409317
8.108 25.5388 25.5429 0.00409383
8.109 25.5439 25.548 0.00409448
8.11 25.5489 25.553 0.00409514
8.111 25.554 25.5581 0.00409579
8.112 25.559 25.5631 0.00409645
8.113 25.5641 25.5682 0.0040971
8.114 25.5692 25.5732 0.00409776
8.115 25.5742 25.5783 0.00409841
8.116 25.5793 25.5834 0.00409907
8.117 25.5843 25.5884 0.00409972
8.118 25.5894 25.5935 0.00410038
8.119 25.5944 25.5985 0.00410103
8.12 25.5995 25.6036 0.00410169
8.121 25.6046 25.6087 0.00410235
8.122 25.6096 25.6137 0.004103
8.123 25.6147 25.6188 0.00410366
8.124 25.6197 25.6238 0.00410431
8.125 25.6248 25.6289 0.00410497
8.126 25.6299 25.634 0.00410562
8.127 25.6349 25.639 0.00410628
8.128 25.64 25.6441 0.00410693
8.129 25.6451 25.6492 0.00410759
8.13 25.6501 25.6542 0.00410824
8.131 25.6552 25.6593 0.0041089
8.132 25.6602 25.6644 0.00410956
8.133 25.6653 25.6694 0.00411021
8.134 25.6704 25.6745 0.00411087
8.135 25.6754 25.6796 0.00411152
8.136 25.6805 25.6846 0.00411218
8.137 25.6856 25.6897 0.00411283
8.138 25.6906 25.6948 0.00411349
8.139 25.6957 25.6998 0.00411415
8.14 25.7008 25.7049 0.0041148
8.141 25.7059 25.71 0.00411546
8.142 25.7109 25.715 0.00411611
8.143 25.716 25.7201 0.00411677
8.144 25.7211 25.7252 0.00411742
8.145 25.7261 25.7303 0.00411808
8.146 25.7312 25.7353 0.00411874
8.147 25.7363 25.7404 0.00411939
8.148 25.7414 25.7455 0.00412005
8.149 25.7464 25.7506 0.0041207
8.15 25.7515 25.7556 0.00412136
8.151 25.7566 25.7607 0.00412202
8.152 25.7617 25.7658 0.00412267
8.153 25.7667 25.7709 0.00412333
8.154 25.7718 25.7759 0.00412399
8.155 25.7769 25.781 0.00412464
8.156 25.782 25.7861 0.0041253
8.157 25.787 25.7912 0.00412595
8.158 25.7921 25.7962 0.00412661
8.159 25.7972 25.8013 0.00412727
8.16 25.8023 25.8064 0.00412792
8.161 25.8074 25.8115 0.00412858
8.162 25.8124 25.8166 0.00412923
8.163 25.8175 25.8216 0.00412989
8.164 25.8226 25.8267 0.00413055
8.165 25.8277 25.8318 0.0041312
8.166 25.8328 25.8369 0.00413186
8.167 25.8378 25.842 0.00413252
8.168 25.8429 25.8471 0.00413317
8.169 25.848 25.8521 0.00413383
8.17 25.8531 25.8572 0.00413449
8.171 25.8582 25.8623 0.00413514
8.172 25.8633 25.8674 0.0041358
8.173 25.8683 25.8725 0.00413646
8.174 25.8734 25.8776 0.00413711
8.175 25.8785 25.8827 0.00413777
8.176 25.8836 25.8877 0.00413843
8.177 25.8887 25.8928 0.00413908
8.178 25.8938 25.8979 0.00413974
8.179 25.8989 25.903 0.0041404
8.18 25.904 25.9081 0.00414105
8.181 25.909 25.9132 0.00414171
8.182 25.9141 25.9183 0.00414237
8.183 25.9192 25.9234 0.00414302
8.184 25.9243 25.9285 0.00414368
8.185 25.9294 25.9336 0.00414434
8.186 25.9345 25.9386 0.00414499
8.187 25.9396 25.9437 0.00414565
8.188 25.9447 25.9488 0.00414631
8.189 25.9498 25.9539 0.00414697
8.19 25.9549 25.959 0.00414762
8.191 25.96 25.9641 0.00414828
8.192 25.9651 25.9692 0.00414894
8.193 25.9702 25.9743 0.00414959
8.194 25.9753 25.9794 0.00415025
8.195 25.9804 25.9845 0.00415091
8.196 25.9855 25.9896 0.00415156
8.197 25.9906 25.9947 0.00415222
8.198 25.9956 25.9998 0.00415288
8.199 26.0007 26.0049 0.00415354
8.2 26.0058 26.01 0.00415419
8.201 26.0109 26.0151 0.00415485
8.202 26.016 26.0202 0.00415551
8.203 26.0211 26.0253 0.00415617
8.204 26.0262 26.0304 0.00415682
8.205 26.0313 26.0355 0.00415748
8.206 26.0365 26.0406 0.00415814
8.207 26.0416 26.0457 0.0041588
8.208 26.0467 26.0508 0.00415945
8.209 26.0518 26.0559 0.00416011
8.21 26.0569 26.061 0.00416077
8.211 26.062 26.0661 0.00416143
8.212 26.0671 26.0712 0.00416208
8.213 26.0722 26.0763 0.00416274
8.214 26.0773 26.0814 0.0041634
8.215 26.0824 26.0866 0.00416406
8.216 26.0875 26.0917 0.00416471
8.217 26.0926 26.0968 0.00416537
8.218 26.0977 26.1019 0.00416603
8.219 26.1028 26.107 0.00416669
8.22 26.1079 26.1121 0.00416734
8.221 26.113 26.1172 0.004168
8.222 26.1182 26.1223 0.00416866
8.223 26.1233 26.1274 0.00416932
8.224 26.1284 26.1325 0.00416998
8.225 26.1335 26.1377 0.00417063
8.226 26.1386 26.1428 0.00417129
8.227 26.1437 26.1479 0.00417195
8.228 26.1488 26.153 0.00417261
8.229 26.1539 26.1581 0.00417327
8.23 26.1591 26.1632 0.00417392
8.231 26.1642 26.1683 0.00417458
8.232 26.1693 26.1735 0.00417524
8.233 26.1744 26.1786 0.0041759
8.234 26.1795 26.1837 0.00417656
8.235 26.1846 26.1888 0.00417721
8.236 26.1897 26.1939 0.00417787
8.237 26.1949 26.199 0.00417853
8.238 26.2 26.2042 0.00417919
8.239 26.2051 26.2093 0.00417985
8.24 26.2102 26.2144 0.0041805
8.241 26.2153 26.2195 0.00418116
8.242 26.2205 26.2246 0.00418182
8.243 26.2256 26.2298 0.00418248
8.244 26.2307 26.2349 0.00418314
8.245 26.2358 26.24 0.0041838
8.246 26.2409 26.2451 0.00418445
8.247 26.2461 26.2503 0.00418511
8.248 26.2512 26.2554 0.00418577
8.249 26.2563 26.2605 0.00418643
8.25 26.2614 26.2656 0.00418709
8.251 26.2666 26.2708 0.00418775
8.252 26.2717 26.2759 0.00418841
8.253 26.2768 26.281 0.00418906
8.254 26.2819 26.2861 0.00418972
8.255 26.2871 26.2913 0.00419038
8.256 26.2922 26.2964 0.00419104
8.257 26.2973 26.3015 0.0041917
8.258 26.3024 26.3066 0.00419236
8.259 26.3076 26.3118 0.00419302
8.26 26.3127 26.3169 0.00419367
8.261 26.3178 26.322 0.00419433
8.262 26.323 26.3272 0.00419499
8.263 26.3281 26.3323 0.00419565
8.264 26.3332 26.3374 0.00419631
8.265 26.3384 26.3426 0.00419697
8.266 26.3435 26.3477 0.00419763
8.267 26.3486 26.3528 0.00419829
8.268 26.3538 26.358 0.00419895
8.269 26.3589 26.3631 0.0041996
8.27 26.364 26.3682 0.00420026
8.271 26.3692 26.3734 0.00420092
8.272 26.3743 26.3785 0.00420158
8.273 26.3794 26.3836 0.00420224
8.274 26.3846 26.3888 0.0042029
8.275 26.3897 26.3939 0.00420356
8.276 26.3948 26.399 0.00420422
8.277 26.4 26.4042 0.00420488
8.278 26.4051 26.4093 0.00420554
8.279 26.4103 26.4145 0.0042062
8.28 26.4154 26.4196 0.00420685
8.281 26.4205 26.4247 0.00420751
8.282 26.4257 26.4299 0.00420817
8.283 26.4308 26.435 0.00420883
8.284 26.436 26.4402 0.00420949
8.285 26.4411 26.4453 0.00421015
8.286 26.4462 26.4504 0.00421081
8.287 26.4514 26.4556 0.00421147
8.288 26.4565 26.4607 0.00421213
8.289 26.4617 26.4659 0.00421279
8.29 26.4668 26.471 0.00421345
8.291 26.472 26.4762 0.00421411
8.292 26.4771 26.4813 0.00421477
8.293 26.4822 26.4865 0.00421543
8.294 26.4874 26.4916 0.00421609
8.295 26.4925 26.4968 0.00421675
8.296 26.4977 26.5019 0.00421741
8.297 26.5028 26.5071 0.00421806
8.298 26.508 26.5122 0.00421872
8.299 26.5131 26.5174 0.00421938
8.3 26.5183 26.5225 0.00422004
8.301 26.5234 26.5277 0.0042207
8.302 26.5286 26.5328 0.00422136
8.303 26.5337 26.538 0.00422202
8.304 26.5389 26.5431 0.00422268
8.305 26.544 26.5483 0.00422334
8.306 26.5492 26.5534 0.004224
8.307 26.5543 26.5586 0.00422466
8.308 26.5595 26.5637 0.00422532
8.309 26.5646 26.5689 0.00422598
8.31 26.5698 26.574 0.00422664
8.311 26.575 26.5792 0.0042273
8.312 26.5801 26.5843 0.00422796
8.313 26.5853 26.5895 0.00422862
8.314 26.5904 26.5946 0.00422928
8.315 26.5956 26.5998 0.00422994
8.316 26.6007 26.605 0.0042306
8.317 26.6059 26.6101 0.00423126
8.318 26.611 26.6153 0.00423192
8.319 26.6162 26.6204 0.00423258
8.32 26.6214 26.6256 0.00423324
8.321 26.6265 26.6308 0.0042339
8.322 26.6317 26.6359 0.00423456
8.323 26.6368 26.6411 0.00423522
8.324 26.642 26.6462 0.00423588
8.325 26.6472 26.6514 0.00423654
8.326 26.6523 26.6566 0.0042372
8.327 26.6575 26.6617 0.00423786
8.328 26.6627 26.6669 0.00423853
8.329 26.6678 26.6721 0.00423919
8.33 26.673 26.6772 0.00423985
8.331 26.6781 26.6824 0.00424051
8.332 26.6833 26.6876 0.00424117
8.333 26.6885 26.6927 0.00424183
8.334 26.6936 26.6979 0.00424249
8.335 26.6988 26.7031 0.00424315
8.336 26.704 26.7082 0.00424381
8.337 26.7091 26.7134 0.00424447
8.338 26.7143 26.7186 0.00424513
8.339 26.7195 26.7237 0.00424579
8.34 26.7247 26.7289 0.00424645
8.341 26.7298 26.7341 0.00424711
8.342 26.735 26.7392 0.00424777
8.343 26.7402 26.7444 0.00424843
8.344 26.7453 26.7496 0.00424909
8.345 26.7505 26.7548 0.00424976
8.346 26.7557 26.7599 0.00425042
8.347 26.7609 26.7651 0.00425108
8.348 26.766 26.7703 0.00425174
8.349 26.7712 26.7755 0.0042524
8.35 26.7764 26.7806 0.00425306
8.351 26.7815 26.7858 0.00425372
8.352 26.7867 26.791 0.00425438
8.353 26.7919 26.7962 0.00425504
8.354 26.7971 26.8013 0.0042557
8.355 26.8022 26.8065 0.00425636
8.356 26.8074 26.8117 0.00425703
8.357 26.8126 26.8169 0.00425769
8.358 26.8178 26.822 0.00425835
8.359 26.823 26.8272 0.00425901
8.36 26.8281 26.8324 0.00425967
8.361 26.8333 26.8376 0.00426033
8.362 26.8385 26.8428 0.00426099
8.363 26.8437 26.8479 0.00426165
8.364 26.8489 26.8531 0.00426232
8.365 26.854 26.8583 0.00426298
8.366 26.8592 26.8635 0.00426364
8.367 26.8644 26.8687 0.0042643
8.368 26.8696 26.8739 0.00426496
8.369 26.8748 26.879 0.00426562
8.37 26.88 26.8842 0.00426628
8.371 26.8851 26.8894 0.00426694
8.372 26.8903 26.8946 0.00426761
8.373 26.8955 26.8998 0.00426827
8.374 26.9007 26.905 0.00426893
8.375 26.9059 26.9102 0.00426959
8.376 26.9111 26.9153 0.00427025
8.377 26.9163 26.9205 0.00427091
8.378 26.9214 26.9257 0.00427158
8.379 26.9266 26.9309 0.00427224
8.38 26.9318 26.9361 0.0042729
8.381 26.937 26.9413 0.00427356
8.382 26.9422 26.9465 0.00427422
8.383 26.9474 26.9517 0.00427488
8.384 26.9526 26.9569 0.00427555
8.385 26.9578 26.9621 0.00427621
8.386 26.963 26.9672 0.00427687
8.387 26.9682 26.9724 0.00427753
8.388 26.9734 26.9776 0.00427819
8.389 26.9786 26.9828 0.00427885
8.39 26.9837 26.988 0.00427952
8.391 26.9889 26.9932 0.00428018
8.392 26.9941 26.9984 0.00428084
8.393 26.9993 27.0036 0.0042815
8.394 27.0045 27.0088 0.00428216
8.395 27.0097 27.014 0.00428283
8.396 27.0149 27.0192 0.00428349
8.397 27.0201 27.0244 0.00428415
8.398 27.0253 27.0296 0.00428481
8.399 27.0305 27.0348 0.00428547
8.4 27.0357 27.04 0.00428614
8.401 27.0409 27.0452 0.0042868
8.402 27.0461 27.0504 0.00428746
8.403 27.0513 27.0556 0.00428812
8.404 27.0565 27.0608 0.00428879
8.405 27.0617 27.066 0.00428945
8.406 27.0669 27.0712 0.00429011
8.407 27.0721 27.0764 0.00429077
8.408 27.0773 27.0816 0.00429143
8.409 27.0825 27.0868 0.0042921
8.41 27.0877 27.092 0.00429276
8.411 27.0929 27.0972 0.00429342
8.412 27.0981 27.1024 0.00429408
8.413 27.1033 27.1076 0.00429475
8.414 27.1086 27.1128 0.00429541
8.415 27.1138 27.1181 0.00429607
8.416 27.119 27.1233 0.00429673
8.417 27.1242 27.1285 0.0042974
8.418 27.1294 27.1337 0.00429806
8.419 27.1346 27.1389 0.00429872
8.42 27.1398 27.1441 0.00429938
8.421 27.145 27.1493 0.00430005
8.422 27.1502 27.1545 0.00430071
8.423 27.1554 27.1597 0.00430137
8.424 27.1606 27.1649 0.00430203
8.425 27.1659 27.1702 0.0043027
8.426 27.1711 27.1754 0.00430336
8.427 27.1763 27.1806 0.00430402
8.428 27.1815 27.1858 0.00430469
8.429 27.1867 27.191 0.00430535
8.43 27.1919 27.1962 0.00430601
8.431 27.1971 27.2014 0.00430667
8.432 27.2023 27.2067 0.00430734
8.433 27.2076 27.2119 0.004308
8.434 27.2128 27.2171 0.00430866
8.435 27.218 27.2223 0.00430933
8.436 27.2232 27.2275 0.00430999
8.437 27.2284 27.2327 0.00431065
8.438 27.2336 27.238 0.00431131
8.439 27.2389 27.2432 0.00431198
8.44 27.2441 27.2484 0.00431264
8.441 27.2493 27.2536 0.0043133
8.442 27.2545 27.2588 0.00431397
8.443 27.2597 27.2641 0.00431463
8.444 27.265 27.2693 0.00431529
8.445 27.2702 27.2745 0.00431596
8.446 27.2754 27.2797 0.00431662
8.447 27.2806 27.285 0.00431728
8.448 27.2859 27.2902 0.00431795
8.449 27.2911 27.2954 0.00431861
8.45 27.2963 27.3006 0.00431927
8.451 27.3015 27.3059 0.00431994
8.452 27.3068 27.3111 0.0043206
8.453 27.312 27.3163 0.00432126
8.454 27.3172 27.3215 0.00432193
8.455 27.3224 27.3268 0.00432259
8.456 27.3277 27.332 0.00432325
8.457 27.3329 27.3372 0.00432392
8.458 27.3381 27.3424 0.00432458
8.459 27.3433 27.3477 0.00432524
8.46 27.3486 27.3529 0.00432591
8.461 27.3538 27.3581 0.00432657
8.462 27.359 27.3634 0.00432723
8.463 27.3643 27.3686 0.0043279
8.464 27.3695 27.3738 0.00432856
8.465 27.3747 27.3791 0.00432923
8.466 27.38 27.3843 0.00432989
8.467 27.3852 27.3895 0.00433055
8.468 27.3904 27.3948 0.00433122
8.469 27.3957 27.4 0.00433188
8.47 27.4009 27.4052 0.00433254
8.471 27.4061 27.4105 0.00433321
8.472 27.4114 27.4157 0.00433387
8.473 27.4166 27.4209 0.00433454
8.474 27.4218 27.4262 0.0043352
8.475 27.4271 27.4314 0.00433586
8.476 27.4323 27.4366 0.00433653
8.477 27.4375 27.4419 0.00433719
8.478 27.4428 27.4471 0.00433786
8.479 27.448 27.4524 0.00433852
8.48 27.4533 27.4576 0.00433918
8.481 27.4585 27.4628 0.00433985
8.482 27.4637 27.4681 0.00434051
8.483 27.469 27.4733 0.00434118
8.484 27.4742 27.4786 0.00434184
8.485 27.4795 27.4838 0.0043425
8.486 27.4847 27.489 0.00434317
8.487 27.4899 27.4943 0.00434383
8.488 27.4952 27.4995 0.0043445
8.489 27.5004 27.5048 0.00434516
8.49 27.5057 27.51 0.00434583
8.491 27.5109 27.5153 0.00434649
8.492 27.5162 27.5205 0.00434715
8.493 27.5214 27.5258 0.00434782
8.494 27.5267 27.531 0.00434848
8.495 27.5319 27.5363 0.00434915
8.496 27.5372 27.5415 0.00434981
8.497 27.5424 27.5468 0.00435048
8.498 27.5476 27.552 0.00435114
8.499 27.5529 27.5573 0.00435181
8.5 27.5581 27.5625 0.00435247
8.501 27.5634 27.5678 0.00435313
8.502 27.5686 27.573 0.0043538
8.503 27.5739 27.5783 0.00435446
8.504 27.5791 27.5835 0.00435513
8.505 27.5844 27.5888 0.00435579
8.506 27.5897 27.594 0.00435646
8.507 27.5949 27.5993 0.00435712
8.508 27.6002 27.6045 0.00435779
8.509 27.6054 27.6098 0.00435845
8.51 27.6107 27.615 0.00435912
8.511 27.6159 27.6203 0.00435978
8.512 27.6212 27.6255 0.00436045
8.513 27.6264 27.6308 0.00436111
8.514 27.6317 27.636 0.00436178
8.515 27.6369 27.6413 0.00436244
8.516 27.6422 27.6466 0.00436311
8.517 27.6475 27.6518 0.00436377
8.518 27.6527 27.6571 0.00436443
8.519 27.658 27.6623 0.0043651
8.52 27.6632 27.6676 0.00436576
8.521 27.6685 27.6729 0.00436643
8.522 27.6738 27.6781 0.00436709
8.523 27.679 27.6834 0.00436776
8.524 27.6843 27.6886 0.00436843
8.525 27.6895 27.6939 0.00436909
8.526 27.6948 27.6992 0.00436976
8.527 27.7001 27.7044 0.00437042
8.528 27.7053 27.7097 0.00437109
8.529 27.7106 27.715 0.00437175
8.53 27.7159 27.7202 0.00437242
8.531 27.7211 27.7255 0.00437308
8.532 27.7264 27.7308 0.00437375
8.533 27.7316 27.736 0.00437441
8.534 27.7369 27.7413 0.00437508
8.535 27.7422 27.7466 0.00437574
8.536 27.7474 27.7518 0.00437641
8.537 27.7527 27.7571 0.00437707
8.538 27.758 27.7624 0.00437774
8.539 27.7633 27.7676 0.0043784
8.54 27.7685 27.7729 0.00437907
8.541 27.7738 27.7782 0.00437974
8.542 27.7791 27.7834 0.0043804
8.543 27.7843 27.7887 0.00438107
8.544 27.7896 27.794 0.00438173
8.545 27.7949 27.7993 0.0043824
8.546 27.8001 27.8045 0.00438306
8.547 27.8054 27.8098 0.00438373
8.548 27.8107 27.8151 0.00438439
8.549 27.816 27.8204 0.00438506
8.55 27.8212 27.8256 0.00438573
8.551 27.8265 27.8309 0.00438639
8.552 27.8318 27.8362 0.00438706
8.553 27.8371 27.8415 0.00438772
8.554 27.8423 27.8467 0.00438839
8.555 27.8476 27.852 0.00438905
8.556 27.8529 27.8573 0.00438972
8.557 27.8582 27.8626 0.00439039
8.558 27.8634 27.8678 0.00439105
8.559 27.8687 27.8731 0.00439172
8.56 27.874 27.8784 0.00439238
8.561 27.8793 27.8837 0.00439305
8.562 27.8846 27.889 0.00439372
8.563 27.8898 27.8942 0.00439438
8.564 27.8951 27.8995 0.00439505
8.565 27.9004 27.9048 0.00439571
8.566 27.9057 27.9101 0.00439638
8.567 27.911 27.9154 0.00439705
8.568 27.9163 27.9207 0.00439771
8.569 27.9215 27.9259 0.00439838
8.57 27.9268 27.9312 0.00439904
8.571 27.9321 27.9365 0.00439971
8.572 27.9374 27.9418 0.00440038
8.573 27.9427 27.9471 0.00440104
8.574 27.948 27.9524 0.00440171
8.575 27.9533 27.9577 0.00440238
8.576 27.9585 27.9629 0.00440304
8.577 27.9638 27.9682 0.00440371
8.578 27.9691 27.9735 0.00440437
8.579 27.9744 27.9788 0.00440504
8.58 27.9797 27.9841 0.00440571
8.581 27.985 27.9894 0.00440637
8.582 27.9903 27.9947 0.00440704
8.583 27.9956 28 0.00440771
8.584 28.0009 28.0053 0.00440837
8.585 28.0061 28.0106 0.00440904
8.586 28.0114 28.0158 0.00440971
8.587 28.0167 28.0211 0.00441037
8.588 28.022 28.0264 0.00441104
8.589 28.0273 28.0317 0.00441171
8.59 28.0326 28.037 0.00441237
8.591 28.0379 28.0423 0.00441304
8.592 28.0432 28.0476 0.00441371
8.593 28.0485 28.0529 0.00441437
8.594 28.0538 28.0582 0.00441504
8.595 28.0591 28.0635 0.00441571
8.596 28.0644 28.0688 0.00441637
8.597 28.0697 28.0741 0.00441704
8.598 28.075 28.0794 0.00441771
8.599 28.0803 28.0847 0.00441837
8.6 28.0856 28.09 0.00441904
8.601 28.0909 28.0953 0.00441971
8.602 28.0962 28.1006 0.00442037
8.603 28.1015 28.1059 0.00442104
8.604 28.1068 28.1112 0.00442171
8.605 28.1121 28.1165 0.00442238
8.606 28.1174 28.1218 0.00442304
8.607 28.1227 28.1271 0.00442371
8.608 28.128 28.1324 0.00442438
8.609 28.1333 28.1377 0.00442504
8.61 28.1386 28.143 0.00442571
8.611 28.1439 28.1483 0.00442638
8.612 28.1492 28.1536 0.00442705
8.613 28.1545 28.1589 0.00442771
8.614 28.1598 28.1642 0.00442838
8.615 28.1651 28.1696 0.00442905
8.616 28.1704 28.1749 0.00442971
8.617 28.1757 28.1802 0.00443038
8.618 28.181 28.1855 0.00443105
8.619 28.1864 28.1908 0.00443172
8.62 28.1917 28.1961 0.00443238
8.621 28.197 28.2014 0.00443305
8.622 28.2023 28.2067 0.00443372
8.623 28.2076 28.212 0.00443439
8.624 28.2129 28.2173 0.00443505
8.625 28.2182 28.2227 0.00443572
8.626 28.2235 28.228 0.00443639
8.627 28.2288 28.2333 0.00443706
8.628 28.2342 28.2386 0.00443772
8.629 28.2395 28.2439 0.00443839
8.63 28.2448 28.2492 0.00443906
8.631 28.2501 28.2545 0.00443973
8.632 28.2554 28.2599 0.00444039
8.633 28.2607 28.2652 0.00444106
8.634 28.266 28.2705 0.00444173
8.635 28.2714 28.2758 0.0044424
8.636 28.2767 28.2811 0.00444306
8.637 28.282 28.2864 0.00444373
8.638 28.2873 28.2918 0.0044444
8.639 28.2926 28.2971 0.00444507
8.64 28.298 28.3024 0.00444574
8.641 28.3033 28.3077 0.0044464
8.642 28.3086 28.313 0.00444707
8.643 28.3139 28.3184 0.00444774
8.644 28.3192 28.3237 0.00444841
8.645 28.3246 28.329 0.00444907
8.646 28.3299 28.3343 0.00444974
8.647 28.3352 28.3397 0.00445041
8.648 28.3405 28.345 0.00445108
8.649 28.3458 28.3503 0.00445175
8.65 28.3512 28.3556 0.00445241
8.651 28.3565 28.361 0.00445308
8.652 28.3618 28.3663 0.00445375
8.653 28.3671 28.3716 0.00445442
8.654 28.3725 28.3769 0.00445509
8.655 28.3778 28.3823 0.00445576
8.656 28.3831 28.3876 0.00445642
8.657 28.3885 28.3929 0.00445709
8.658 28.3938 28.3982 0.00445776
8.659 28.3991 28.4036 0.00445843
8.66 28.4044 28.4089 0.0044591
8.661 28.4098 28.4142 0.00445977
8.662 28.4151 28.4196 0.00446043
8.663 28.4204 28.4249 0.0044611
8.664 28.4258 28.4302 0.00446177
8.665 28.4311 28.4356 0.00446244
8.666 28.4364 28.4409 0.00446311
8.667 28.4418 28.4462 0.00446378
8.668 28.4471 28.4516 0.00446444
8.669 28.4524 28.4569 0.00446511
8.67 28.4578 28.4622 0.00446578
8.671 28.4631 28.4676 0.00446645
8.672 28.4684 28.4729 0.00446712
8.673 28.4738 28.4782 0.00446779
8.674 28.4791 28.4836 0.00446846
8.675 28.4844 28.4889 0.00446912
8.676 28.4898 28.4942 0.00446979
8.677 28.4951 28.4996 0.00447046
8.678 28.5004 28.5049 0.00447113
8.679 28.5058 28.5103 0.0044718
8.68 28.5111 28.5156 0.00447247
8.681 28.5165 28.5209 0.00447314
8.682 28.5218 28.5263 0.00447381
8.683 28.5271 28.5316 0.00447447
8.684 28.5325 28.537 0.00447514
8.685 28.5378 28.5423 0.00447581
8.686 28.5432 28.5476 0.00447648
8.687 28.5485 28.553 0.00447715
8.688 28.5539 28.5583 0.00447782
8.689 28.5592 28.5637 0.00447849
8.69 28.5645 28.569 0.00447916
8.691 28.5699 28.5744 0.00447983
8.692 28.5752 28.5797 0.00448049
8.693 28.5806 28.5851 0.00448116
8.694 28.5859 28.5904 0.00448183
8.695 28.5913 28.5958 0.0044825
8.696 28.5966 28.6011 0.00448317
8.697 28.602 28.6065 0.00448384
8.698 28.6073 28.6118 0.00448451
8.699 28.6127 28.6172 0.00448518
8.7 28.618 28.6225 0.00448585
8.701 28.6234 28.6279 0.00448652
8.702 28.6287 28.6332 0.00448719
8.703 28.6341 28.6386 0.00448786
8.704 28.6394 28.6439 0.00448853
8.705 28.6448 28.6493 0.00448919
8.706 28.6501 28.6546 0.00448986
8.707 28.6555 28.66 0.00449053
8.708 28.6608 28.6653 0.0044912
8.709 28.6662 28.6707 0.00449187
8.71 28.6715 28.676 0.00449254
8.711 28.6769 28.6814 0.00449321
8.712 28.6822 28.6867 0.00449388
8.713 28.6876 28.6921 0.00449455
8.714 28.693 28.6974 0.00449522
8.715 28.6983 28.7028 0.00449589
8.716 28.7037 28.7082 0.00449656
8.717 28.709 28.7135 0.00449723
8.718 28.7144 28.7189 0.0044979
8.719 28.7197 28.7242 0.00449857
8.72 28.7251 28.7296 0.00449924
8.721 28.7305 28.735 0.00449991
8.722 28.7358 28.7403 0.00450058
8.723 28.7412 28.7457 0.00450125
8.724 28.7465 28.751 0.00450192
8.725 28.7519 28.7564 0.00450259
8.726 28.7573 28.7618 0.00450326
8.727 28.7626 28.7671 0.00450393
8.728 28.768 28.7725 0.0045046
8.729 28.7734 28.7779 0.00450527
8.73 28.7787 28.7832 0.00450594
8.731 28.7841 28.7886 0.00450661
8.732 28.7894 28.794 0.00450728
8.733 28.7948 28.7993 0.00450795
8.734 28.8002 28.8047 0.00450862
8.735 28.8055 28.8101 0.00450929
8.736 28.8109 28.8154 0.00450996
8.737 28.8163 28.8208 0.00451063
8.738 28.8216 28.8262 0.0045113
8.739 28.827 28.8315 0.00451197
8.74 28.8324 28.8369 0.00451264
8.741 28.8378 28.8423 0.00451331
8.742 28.8431 28.8476 0.00451398
8.743 28.8485 28.853 0.00451465
8.744 28.8539 28.8584 0.00451532
8.745 28.8592 28.8638 0.00451599
8.746 28.8646 28.8691 0.00451666
8.747 28.87 28.8745 0.00451733
8.748 28.8754 28.8799 0.004518
8.749 28.8807 28.8853 0.00451867
8.75 28.8861 28.8906 0.00451934
8.751 28.8915 28.896 0.00452001
8.752 28.8969 28.9014 0.00452068
8.753 28.9022 28.9068 0.00452135
8.754 28.9076 28.9121 0.00452202
8.755 28.913 28.9175 0.00452269
8.756 28.9184 28.9229 0.00452336
8.757 28.9237 28.9283 0.00452403
8.758 28.9291 28.9336 0.0045247
8.759 28.9345 28.939 0.00452537
8.76 28.9399 28.9444 0.00452604
